transaction_id,customer_id,source_account_id,destination_account_id,amount,currency,transaction_type,transaction_date,transaction_time,payee_payer_name,description,payment_channel,device_id,device_model,ip_address,ip_address_country,known_device,status,is_flagged,flag_reason,is_fraud,fraud_type,risk_score,location_risk,amount_risk,velocity_risk,ctr_flag,sar_flag
TXN-2024-008669,AU-CUST00867,ACC00001101,ACC00001049,5.0,AUD,Payment,2025-09-01,19:50:23,Payee-001049,Restaurant,Mobile Banking,DEV-UST00867,iPhone 13,203.109.150.196,AU,True,Completed,False,,False,LEGITIMATE,24,Low,Low,Low,False,False
TXN-2024-008670,AU-CUST00008,ACC00000010,ACC00000247,5.0,AUD,Payment,2025-06-15,23:29:19,Payee-000247,Salary payment,Mobile Banking,DEV-UST00008,iPhone 14,203.80.27.252,AU,True,Completed,False,,False,LEGITIMATE,24,Low,Low,Low,False,False
TXN-2024-008671,AU-CUST00527,ACC00000674,ACC00000614,48.17,AUD,Payment,2025-08-09,07:50:19,Payee-000614,Restaurant,Mobile Banking,DEV-UST00527,Samsung Galaxy S23,203.248.214.173,AU,True,Pending,False,,False,LEGITIMATE,21,Low,Low,Low,False,False
TXN-2024-008672,AU-CUST00724,ACC00000926,ACC00000444,2692.23,AUD,Payment,2025-07-23,14:17:44,Payee-000444,Rent payment,ATM,DEV-UST00724,Samsung Galaxy S23,203.163.236.160,AU,True,Pending,False,,False,LEGITIMATE,11,Low,Low,Low,False,False
TXN-2024-008673,AU-CUST00371,ACC00000478,ACC00000124,1835.45,AUD,Payment,2025-05-28,01:09:09,Payee-000124,Rent payment,Card Payment,DEV-UST00371,iPhone 14,203.180.86.124,AU,True,Completed,False,,False,LEGITIMATE,19,Low,Low,Low,False,False
TXN-2024-008674,AU-CUST00945,ACC00001201,ACC00000352,24.81,AUD,Payment,2025-05-21,03:20:36,Payee-000352,Transfer to savings,Mobile Banking,DEV-UST00945,Samsung Galaxy S23,203.60.71.22,AU,True,Completed,False,,False,LEGITIMATE,19,Low,Low,Low,False,False
TXN-2024-008675,AU-CUST00421,ACC00000546,ACC00000238,23.07,AUD,Payment,2025-07-02,15:37:18,Payee-000238,Utilities,Mobile Banking,DEV-UST00421,iPhone 14,203.112.29.242,AU,True,Completed,False,,False,LEGITIMATE,29,Low,Low,Low,False,False
TXN-2024-008676,AU-CUST00919,ACC00001165,ACC00000115,33.45,AUD,Payment,2025-07-04,06:31:08,Payee-000115,Utilities,Online Banking,DEV-UST00919,Samsung Galaxy S23,203.177.155.23,AU,True,Completed,False,,False,LEGITIMATE,19,Low,Low,Low,False,False
TXN-2024-008677,AU-CUST00654,ACC00000836,ACC00000962,98.96,AUD,Payment,2025-05-23,14:51:48,Payee-000962,Fuel,Mobile Banking,DEV-UST00654,Samsung Galaxy S23,203.73.31.84,AU,True,Completed,False,,False,LEGITIMATE,28,Low,Low,Low,False,False
TXN-2024-008678,AU-CUST00229,ACC00000293,ACC00000902,2206.89,AUD,Payment,2025-09-06,17:22:23,Payee-000902,Insurance,Online Banking,DEV-UST00229,iPhone 14,203.252.101.169,AU,True,Completed,False,,False,LEGITIMATE,27,Low,Low,Low,False,False
TXN-2024-008679,AU-CUST00829,ACC00001055,ACC00001096,379.42,AUD,Payment,2025-09-01,03:57:55,Payee-001096,Bill payment,Online Banking,DEV-UST00829,iPhone 13,203.82.198.42,AU,True,Completed,False,,False,LEGITIMATE,15,Low,Low,Low,False,False
TXN-2024-008680,AU-CUST00033,ACC00000040,ACC00000039,221.34,AUD,Payment,2025-06-16,16:22:22,Payee-000039,Online purchase,Branch,DEV-UST00033,iPhone 13,203.29.115.75,AU,True,Completed,False,,False,LEGITIMATE,34,Low,Low,Low,False,False
TXN-2024-008681,AU-CUST00187,ACC00000241,ACC00000593,108.58,AUD,Payment,2025-06-17,05:14:30,Payee-000593,Bill payment,Mobile Banking,DEV-UST00187,Samsung Galaxy S23,203.57.223.126,AU,True,Completed,False,,False,LEGITIMATE,31,Low,Low,Low,False,False
TXN-2024-008682,AU-CUST00776,ACC00000989,ACC00000838,5.0,AUD,Payment,2024-06-19,11:05:35,Payee-000838,Transfer to savings,Mobile Banking,DEV-UST00776,iPhone 13,203.193.155.91,AU,True,Completed,False,,False,LEGITIMATE,15,Low,Low,Low,False,False
TXN-2024-008683,AU-CUST00901,ACC00001145,ACC00000625,5.0,AUD,Payment,2025-09-04,18:31:45,Payee-000625,Restaurant,Mobile Banking,DEV-UST00901,iPhone 13,203.186.169.102,AU,True,Completed,False,,False,LEGITIMATE,28,Low,Low,Low,False,False
TXN-2024-008684,AU-CUST00381,ACC00000493,ACC00000033,17.0,AUD,Payment,2024-12-21,11:51:38,Payee-000033,Fuel,Online Banking,DEV-UST00381,Samsung Galaxy S23,203.106.64.241,AU,True,Completed,False,,False,LEGITIMATE,30,Low,Low,Low,False,False
TXN-2024-008685,AU-CUST00652,ACC00000834,ACC00000571,7.62,AUD,Payment,2025-09-29,03:53:56,Payee-000571,Transfer to savings,Online Banking,DEV-UST00652,iPhone 14,203.18.152.67,AU,True,Completed,False,,False,LEGITIMATE,13,Low,Low,Low,False,False
TXN-2024-008686,AU-CUST00692,ACC00000885,ACC00000158,5.0,AUD,Payment,2025-04-17,18:14:03,Payee-000158,Salary payment,Mobile Banking,DEV-UST00692,Samsung Galaxy S23,203.156.54.148,AU,True,Completed,False,,False,LEGITIMATE,24,Low,Low,Low,False,False
TXN-2024-008687,AU-CUST00733,ACC00000937,ACC00000024,384.74,AUD,Payment,2025-04-29,00:23:44,Payee-000024,Restaurant,Online Banking,DEV-UST00733,iPhone 14,203.168.134.66,AU,True,Completed,False,,False,LEGITIMATE,25,Low,Low,Low,False,False
TXN-2024-008688,AU-CUST00904,ACC00001149,ACC00000927,44.63,AUD,Payment,2025-07-31,00:19:29,Payee-000927,Restaurant,ATM,DEV-UST00904,iPhone 14,203.82.225.70,AU,True,Completed,False,,False,LEGITIMATE,34,Low,Low,Low,False,False
TXN-2024-008689,AU-CUST00085,ACC00000111,ACC00000122,14.6,AUD,Payment,2024-06-27,00:27:06,Payee-000122,Rent payment,Card Payment,DEV-UST00085,iPhone 13,203.127.100.8,AU,True,Pending,False,,False,LEGITIMATE,18,Low,Low,Low,False,False
TXN-2024-008690,AU-CUST00190,ACC00000245,ACC00000380,6.67,AUD,Payment,2024-04-20,20:50:43,Payee-000380,Fuel,Mobile Banking,DEV-UST00190,iPhone 13,203.134.63.211,AU,True,Pending,False,,False,LEGITIMATE,26,Low,Low,Low,False,False
TXN-2024-008691,AU-CUST00919,ACC00001165,ACC00001258,253.49,AUD,Payment,2024-03-17,07:19:14,Payee-001258,Restaurant,Mobile Banking,DEV-UST00919,Samsung Galaxy S23,203.121.142.41,AU,True,Completed,False,,False,LEGITIMATE,20,Low,Low,Low,False,False
TXN-2024-008692,AU-CUST00541,ACC00000691,ACC00001203,60.53,AUD,Payment,2025-07-09,01:28:31,Payee-001203,Salary payment,Mobile Banking,DEV-UST00541,iPhone 14,203.2.120.85,AU,True,Completed,False,,False,LEGITIMATE,9,Low,Low,Low,False,False
TXN-2024-008693,AU-CUST00524,ACC00000670,ACC00000054,5.0,AUD,Payment,2025-04-29,22:18:59,Payee-000054,Utilities,Mobile Banking,DEV-UST00524,Samsung Galaxy S23,203.79.106.109,AU,True,Completed,False,,False,LEGITIMATE,5,Low,Low,Low,False,False
TXN-2024-008694,AU-CUST00396,ACC00000511,ACC00000509,29.76,AUD,Payment,2025-09-12,16:38:46,Payee-000509,Restaurant,Online Banking,DEV-UST00396,iPhone 14,203.31.246.245,AU,True,Completed,False,,False,LEGITIMATE,22,Low,Low,Low,False,False
TXN-2024-008695,AU-CUST00358,ACC00000460,ACC00000443,1971.23,AUD,Payment,2024-07-14,10:27:22,Payee-000443,Bill payment,Online Banking,DEV-UST00358,iPhone 13,203.62.198.85,AU,True,Completed,False,,False,LEGITIMATE,9,Low,Low,Low,False,False
TXN-2024-008696,AU-CUST00242,ACC00000311,ACC00000789,427.7,AUD,Payment,2025-05-01,06:00:38,Payee-000789,Transfer to savings,Mobile Banking,DEV-UST00242,iPhone 14,203.195.33.34,AU,True,Completed,False,,False,LEGITIMATE,32,Low,Low,Low,False,False
TXN-2024-008697,AU-CUST00393,ACC00000506,ACC00000876,74.29,AUD,Payment,2025-09-30,23:39:10,Payee-000876,Utilities,Mobile Banking,DEV-UST00393,Samsung Galaxy S23,203.116.146.71,AU,True,Completed,False,,False,LEGITIMATE,28,Low,Low,Low,False,False
TXN-2024-008698,AU-CUST00073,ACC00000094,ACC00000096,131.66,AUD,Payment,2025-07-12,09:25:20,Payee-000096,Fuel,Online Banking,DEV-UST00073,Samsung Galaxy S23,203.9.109.169,AU,True,Completed,False,,False,LEGITIMATE,7,Low,Low,Low,False,False
TXN-2024-008699,AU-CUST00287,ACC00000372,ACC00000539,30.03,AUD,Payment,2025-07-22,11:08:26,Payee-000539,Bill payment,Mobile Banking,DEV-UST00287,iPhone 13,203.153.25.163,AU,True,Completed,False,,False,LEGITIMATE,15,Low,Low,Low,False,False
TXN-2024-008700,AU-CUST00994,ACC00001260,ACC00000355,41.11,AUD,Payment,2025-07-08,20:34:23,Payee-000355,Utilities,ATM,DEV-UST00994,iPhone 14,203.156.88.163,AU,True,Completed,False,,False,LEGITIMATE,5,Low,Low,Low,False,False
TXN-2024-008701,AU-CUST00160,ACC00000207,ACC00001247,8.66,AUD,Payment,2025-09-25,18:30:54,Payee-001247,Fuel,ATM,DEV-UST00160,Samsung Galaxy S23,203.221.132.77,AU,True,Completed,False,,False,LEGITIMATE,9,Low,Low,Low,False,False
TXN-2024-008702,AU-CUST00727,ACC00000929,ACC00000371,19.51,AUD,Payment,2025-04-12,10:04:45,Payee-000371,Transfer to savings,Mobile Banking,DEV-UST00727,iPhone 14,203.70.86.197,AU,True,Completed,False,,False,LEGITIMATE,30,Low,Low,Low,False,False
TXN-2024-008703,AU-CUST00036,ACC00000044,ACC00000042,161.4,AUD,Payment,2025-02-08,00:31:23,Payee-000042,Transfer to savings,ATM,DEV-UST00036,iPhone 14,203.125.78.247,AU,True,Completed,False,,False,LEGITIMATE,33,Low,Low,Low,False,False
TXN-2024-008704,AU-CUST00729,ACC00000931,ACC00000792,874.1,AUD,Payment,2025-06-20,12:11:37,Payee-000792,Insurance,Mobile Banking,DEV-UST00729,Samsung Galaxy S23,203.6.195.251,AU,True,Completed,False,,False,LEGITIMATE,32,Low,Low,Low,False,False
TXN-2024-008705,AU-CUST00260,ACC00000336,ACC00001109,125.36,AUD,Payment,2025-05-13,06:48:56,Payee-001109,Restaurant,Card Payment,DEV-UST00260,iPhone 13,203.181.232.103,AU,True,Completed,False,,False,LEGITIMATE,31,Low,Low,Low,False,False
TXN-2024-008706,AU-CUST00697,ACC00000891,ACC00001042,385.76,AUD,Payment,2025-05-21,04:46:53,Payee-001042,Salary payment,Online Banking,DEV-UST00697,iPhone 14,203.161.211.22,AU,True,Completed,False,,False,LEGITIMATE,14,Low,Low,Low,False,False
TXN-2024-008707,AU-CUST00487,ACC00000630,ACC00000171,5.0,AUD,Payment,2025-09-28,01:04:52,Payee-000171,Grocery shopping,Mobile Banking,DEV-UST00487,iPhone 14,203.149.252.251,AU,True,Completed,False,,False,LEGITIMATE,17,Low,Low,Low,False,False
TXN-2024-008708,AU-CUST00772,ACC00000984,ACC00000942,158.76,AUD,Payment,2024-04-28,02:42:17,Payee-000942,Online purchase,Card Payment,DEV-UST00772,iPhone 13,203.179.247.123,AU,True,Completed,False,,False,LEGITIMATE,5,Low,Low,Low,False,False
TXN-2024-008709,AU-CUST00663,ACC00000846,ACC00000260,122.55,AUD,Payment,2024-10-11,10:51:37,Payee-000260,Bill payment,Mobile Banking,DEV-UST00663,iPhone 13,203.175.243.174,AU,True,Completed,False,,False,LEGITIMATE,12,Low,Low,Low,False,False
TXN-2024-008710,AU-CUST00555,ACC00000708,ACC00000184,16.55,AUD,Payment,2025-06-19,23:41:04,Payee-000184,Insurance,Mobile Banking,DEV-UST00555,iPhone 14,203.132.79.139,AU,True,Completed,False,,False,LEGITIMATE,32,Low,Low,Low,False,False
TXN-2024-008711,AU-CUST00728,ACC00000930,ACC00000670,59.44,AUD,Payment,2025-08-27,18:56:12,Payee-000670,Insurance,Mobile Banking,DEV-UST00728,Samsung Galaxy S23,203.172.19.63,AU,True,Completed,False,,False,LEGITIMATE,25,Low,Low,Low,False,False
TXN-2024-008712,AU-CUST00965,ACC00001225,ACC00001022,735.73,AUD,Payment,2025-02-09,04:47:46,Payee-001022,Insurance,Mobile Banking,DEV-UST00965,Samsung Galaxy S23,203.230.153.122,AU,True,Completed,False,,False,LEGITIMATE,8,Low,Low,Low,False,False
TXN-2024-008713,AU-CUST00591,ACC00000756,ACC00001106,143.47,AUD,Payment,2025-07-31,14:33:39,Payee-001106,Fuel,Online Banking,DEV-UST00591,Samsung Galaxy S23,203.133.101.223,AU,True,Completed,False,,False,LEGITIMATE,5,Low,Low,Low,False,False
TXN-2024-008714,AU-CUST00170,ACC00000221,ACC00000785,36.99,AUD,Payment,2024-08-25,10:03:27,Payee-000785,Utilities,Mobile Banking,DEV-UST00170,iPhone 13,203.201.142.95,AU,True,Completed,False,,False,LEGITIMATE,22,Low,Low,Low,False,False
TXN-2024-008715,AU-CUST00114,ACC00000148,ACC00000526,1818.58,AUD,Payment,2024-05-30,20:23:28,Payee-000526,Salary payment,ATM,DEV-UST00114,Samsung Galaxy S23,203.91.7.57,AU,True,Completed,False,,False,LEGITIMATE,20,Low,Low,Low,False,False
TXN-2024-008716,AU-CUST00545,ACC00000695,ACC00000744,69.74,AUD,Payment,2025-04-29,06:56:34,Payee-000744,Online purchase,Branch,DEV-UST00545,iPhone 13,203.233.71.3,AU,True,Completed,False,,False,LEGITIMATE,12,Low,Low,Low,False,False
TXN-2024-008717,AU-CUST00422,ACC00000548,ACC00000373,1022.61,AUD,Payment,2025-09-04,06:58:56,Payee-000373,Grocery shopping,Mobile Banking,DEV-UST00422,iPhone 13,203.194.189.220,AU,True,Completed,False,,False,LEGITIMATE,10,Low,Low,Low,False,False
TXN-2024-008718,AU-CUST00604,ACC00000772,ACC00000172,6000.0,AUD,Transfer,2024-11-16,00:22:52,Payee-000172,Cash withdrawal,Online Banking,UNK-9926,Unknown Android,127.161.254.139,AU,False,Blocked,True,Mule Activity pattern detected,True,MULE_ACTIVITY,87,Low,Medium,High,False,True
TXN-2024-008719,AU-CUST00664,ACC00000847,ACC00000510,33.22,AUD,Payment,2024-10-10,02:13:50,Payee-000510,Bill payment,Mobile Banking,DEV-UST00664,iPhone 14,203.220.211.19,AU,True,Completed,False,,False,LEGITIMATE,7,Low,Low,Low,False,False
TXN-2024-008720,AU-CUST00184,ACC00000238,ACC00000215,71.42,AUD,Payment,2025-05-06,06:45:22,Payee-000215,Insurance,ATM,DEV-UST00184,iPhone 13,203.248.197.124,AU,True,Completed,False,,False,LEGITIMATE,14,Low,Low,Low,False,False
TXN-2024-008721,AU-CUST00739,ACC00000943,ACC00000120,964.27,AUD,Payment,2025-03-19,05:37:03,Payee-000120,Grocery shopping,Mobile Banking,DEV-UST00739,iPhone 13,203.44.135.29,AU,True,Completed,False,,False,LEGITIMATE,16,Low,Low,Low,False,False
TXN-2024-008722,AU-CUST00993,ACC00001258,ACC00000948,11.47,AUD,Payment,2025-04-17,11:41:33,Payee-000948,Transfer to savings,Online Banking,DEV-UST00993,iPhone 13,203.103.214.178,AU,True,Completed,False,,False,LEGITIMATE,5,Low,Low,Low,False,False
TXN-2024-008723,AU-CUST00320,ACC00000412,ACC00001063,4743.43,AUD,Payment,2025-09-16,06:13:18,Payee-001063,Utilities,Online Banking,DEV-UST00320,Samsung Galaxy S23,203.135.197.24,AU,True,Completed,False,,False,LEGITIMATE,22,Low,Low,Low,False,False
TXN-2024-008724,AU-CUST00929,ACC00001178,ACC00000950,17.33,AUD,Payment,2025-01-09,19:32:20,Payee-000950,Rent payment,Mobile Banking,DEV-UST00929,iPhone 14,203.189.9.13,AU,True,Completed,False,,False,LEGITIMATE,27,Low,Low,Low,False,False
TXN-2024-008725,AU-CUST00929,ACC00001178,ACC00001161,223.71,AUD,Payment,2024-06-05,08:39:12,Payee-001161,Insurance,Card Payment,DEV-UST00929,Samsung Galaxy S23,203.40.146.234,AU,True,Completed,False,,False,LEGITIMATE,24,Low,Low,Low,False,False
TXN-2024-008726,AU-CUST00410,ACC00000531,ACC00000615,175.61,AUD,Payment,2025-05-18,09:17:08,Payee-000615,Salary payment,ATM,DEV-UST00410,iPhone 13,203.211.26.156,AU,True,Completed,False,,False,LEGITIMATE,10,Low,Low,Low,False,False
TXN-2024-008727,AU-CUST00792,ACC00001009,ACC00000857,8.84,AUD,Payment,2025-02-19,07:57:00,Payee-000857,Transfer to savings,ATM,DEV-UST00792,iPhone 13,203.5.252.84,AU,True,Completed,False,,False,LEGITIMATE,10,Low,Low,Low,False,False
TXN-2024-008728,AU-CUST00932,ACC00001183,ACC00000258,5.0,AUD,Payment,2025-01-23,11:31:38,Payee-000258,Bill payment,Mobile Banking,DEV-UST00932,Samsung Galaxy S23,203.10.248.202,AU,True,Completed,False,,False,LEGITIMATE,15,Low,Low,Low,False,False
TXN-2024-008729,AU-CUST00848,ACC00001080,ACC00000564,6.68,AUD,Payment,2025-03-06,05:56:11,Payee-000564,Restaurant,ATM,DEV-UST00848,iPhone 13,203.78.31.121,AU,True,Pending,False,,False,LEGITIMATE,34,Low,Low,Low,False,False
TXN-2024-008730,AU-CUST00381,ACC00000493,ACC00000128,46.5,AUD,Payment,2024-12-22,18:04:07,Payee-000128,Insurance,Online Banking,DEV-UST00381,Samsung Galaxy S23,203.8.68.166,AU,True,Completed,False,,False,LEGITIMATE,15,Low,Low,Low,False,False
TXN-2024-008731,AU-CUST00663,ACC00000846,ACC00000779,229.83,AUD,Payment,2024-11-03,03:35:03,Payee-000779,Insurance,Mobile Banking,DEV-UST00663,iPhone 13,203.92.49.151,AU,True,Completed,False,,False,LEGITIMATE,28,Low,Low,Low,False,False
TXN-2024-008732,AU-CUST00587,ACC00000752,ACC00000554,40.15,AUD,Payment,2025-04-16,02:35:39,Payee-000554,Insurance,Mobile Banking,DEV-UST00587,iPhone 14,203.61.95.206,AU,True,Pending,False,,False,LEGITIMATE,26,Low,Low,Low,False,False
TXN-2024-008733,AU-CUST00404,ACC00000525,ACC00000700,25.09,AUD,Payment,2025-07-15,12:08:00,Payee-000700,Rent payment,Mobile Banking,DEV-UST00404,iPhone 14,203.26.237.81,AU,True,Completed,False,,False,LEGITIMATE,28,Low,Low,Low,False,False
TXN-2024-008734,AU-CUST00634,ACC00000811,ACC00001084,21.06,AUD,Payment,2024-06-24,11:46:46,Payee-001084,Online purchase,ATM,DEV-UST00634,iPhone 14,203.19.131.172,AU,True,Completed,False,,False,LEGITIMATE,23,Low,Low,Low,False,False
TXN-2024-008735,AU-CUST00933,ACC00001185,ACC00000066,45.91,AUD,Payment,2025-08-27,17:26:12,Payee-000066,Utilities,Mobile Banking,DEV-UST00933,iPhone 14,203.143.84.214,AU,True,Completed,False,,False,LEGITIMATE,20,Low,Low,Low,False,False
TXN-2024-008736,AU-CUST00028,ACC00000033,ACC00000565,35.91,AUD,Payment,2025-08-07,03:23:12,Payee-000565,Salary payment,Online Banking,DEV-UST00028,Samsung Galaxy S23,203.63.244.27,AU,True,Completed,False,,False,LEGITIMATE,28,Low,Low,Low,False,False
TXN-2024-008737,AU-CUST00900,ACC00001144,ACC00000501,29.2,AUD,Payment,2024-06-22,21:18:48,Payee-000501,Salary payment,Card Payment,DEV-UST00900,iPhone 14,203.52.139.101,AU,True,Completed,False,,False,LEGITIMATE,18,Low,Low,Low,False,False
TXN-2024-008738,AU-CUST00363,ACC00000467,ACC00000939,10.58,AUD,Payment,2025-04-04,15:30:17,Payee-000939,Salary payment,ATM,DEV-UST00363,iPhone 14,203.198.95.252,AU,True,Completed,False,,False,LEGITIMATE,9,Low,Low,Low,False,False
TXN-2024-008739,AU-CUST00826,ACC00001051,ACC00000833,15.07,AUD,Payment,2025-05-18,06:56:12,Payee-000833,Bill payment,Mobile Banking,DEV-UST00826,iPhone 13,203.236.24.93,AU,True,Completed,False,,False,LEGITIMATE,5,Low,Low,Low,False,False
TXN-2024-008740,AU-CUST00105,ACC00000137,ACC00000914,297.36,AUD,Payment,2025-03-12,18:42:42,Payee-000914,Fuel,Mobile Banking,DEV-UST00105,iPhone 13,203.164.232.144,AU,True,Completed,False,,False,LEGITIMATE,15,Low,Low,Low,False,False
TXN-2024-008741,AU-CUST00889,ACC00001130,ACC00001076,19.26,AUD,Payment,2024-07-03,15:53:31,Payee-001076,Transfer to savings,ATM,DEV-UST00889,Samsung Galaxy S23,203.194.121.188,AU,True,Completed,False,,False,LEGITIMATE,25,Low,Low,Low,False,False
TXN-2024-008742,AU-CUST00439,ACC00000569,ACC00000378,13825.87,AUD,Transfer,2025-07-27,05:44:44,Payee-000378,Security transfer,Mobile Banking,DEV-UST00439,Samsung Galaxy S23,28.250.164.232,PH,True,Blocked,True,App Bank Impersonation pattern detected,True,APP_BANK_IMPERSONATION,87,High,High,Medium,True,False
TXN-2024-008743,AU-CUST00917,ACC00001163,ACC00000456,288.61,AUD,Payment,2025-04-06,13:12:37,Payee-000456,Insurance,Mobile Banking,DEV-UST00917,iPhone 13,203.101.94.94,AU,True,Completed,False,,False,LEGITIMATE,30,Low,Low,Low,False,False
TXN-2024-008744,AU-CUST00419,ACC00000543,ACC00000440,82.07,AUD,Payment,2024-10-08,16:43:37,Payee-000440,Utilities,Online Banking,DEV-UST00419,iPhone 14,203.119.225.86,AU,True,Completed,False,,False,LEGITIMATE,24,Low,Low,Low,False,False
TXN-2024-008745,AU-CUST00741,ACC00000947,ACC00001039,2088.93,AUD,Payment,2025-04-02,22:10:57,Payee-001039,Online purchase,Mobile Banking,DEV-UST00741,Samsung Galaxy S23,203.236.16.181,AU,True,Completed,False,,False,LEGITIMATE,18,Low,Low,Low,False,False
TXN-2024-008746,AU-CUST00591,ACC00000756,ACC00000590,88.03,AUD,Payment,2025-06-22,19:57:11,Payee-000590,Restaurant,Mobile Banking,DEV-UST00591,iPhone 13,203.14.170.141,AU,True,Completed,False,,False,LEGITIMATE,9,Low,Low,Low,False,False
TXN-2024-008747,AU-CUST00200,ACC00000255,ACC00000960,189.51,AUD,Payment,2025-06-04,16:51:21,Payee-000960,Fuel,Mobile Banking,DEV-UST00200,iPhone 14,203.49.190.111,AU,True,Completed,False,,False,LEGITIMATE,11,Low,Low,Low,False,False
TXN-2024-008748,AU-CUST00247,ACC00000317,ACC00000311,9.96,AUD,Payment,2025-04-22,09:48:10,Payee-000311,Insurance,Mobile Banking,DEV-UST00247,iPhone 13,203.86.64.10,AU,True,Completed,False,,False,LEGITIMATE,30,Low,Low,Low,False,False
TXN-2024-008749,AU-CUST00535,ACC00000683,ACC00001179,5.6,AUD,Payment,2024-12-27,04:40:39,Payee-001179,Rent payment,Online Banking,DEV-UST00535,Samsung Galaxy S23,203.8.143.79,AU,True,Completed,False,,False,LEGITIMATE,27,Low,Low,Low,False,False
TXN-2024-008750,AU-CUST00478,ACC00000618,ACC00000614,2046.55,AUD,Payment,2025-07-14,01:18:34,Payee-000614,Fuel,Online Banking,DEV-UST00478,Samsung Galaxy S23,203.252.65.229,AU,True,Completed,False,,False,LEGITIMATE,20,Low,Low,Low,False,False
TXN-2024-008751,AU-CUST00612,ACC00000782,ACC00001255,345.76,AUD,Payment,2025-06-27,06:48:49,Payee-001255,Bill payment,Mobile Banking,DEV-UST00612,Samsung Galaxy S23,203.225.190.141,AU,True,Completed,False,,False,LEGITIMATE,23,Low,Low,Low,False,False
TXN-2024-008752,AU-CUST00805,ACC00001024,ACC00000567,6.54,AUD,Payment,2025-06-16,12:13:54,Payee-000567,Online purchase,Online Banking,DEV-UST00805,iPhone 13,203.109.31.56,AU,True,Completed,False,,False,LEGITIMATE,11,Low,Low,Low,False,False
TXN-2024-008753,AU-CUST00770,ACC00000981,ACC00000053,214.11,AUD,Payment,2024-12-13,15:03:11,Payee-000053,Bill payment,Online Banking,DEV-UST00770,iPhone 14,203.36.249.50,AU,True,Completed,False,,False,LEGITIMATE,26,Low,Low,Low,False,False
TXN-2024-008754,AU-CUST00059,ACC00000075,ACC00000334,253.44,AUD,Payment,2025-04-15,04:36:55,Payee-000334,Utilities,ATM,DEV-UST00059,iPhone 14,203.40.225.39,AU,True,Completed,False,,False,LEGITIMATE,23,Low,Low,Low,False,False
TXN-2024-008755,AU-CUST00486,ACC00000628,ACC00000555,1210.18,AUD,Payment,2025-05-30,19:28:43,Payee-000555,Rent payment,Mobile Banking,DEV-UST00486,Samsung Galaxy S23,203.209.97.34,AU,True,Completed,False,,False,LEGITIMATE,12,Low,Low,Low,False,False
TXN-2024-008756,AU-CUST00145,ACC00000188,ACC00000169,14.25,AUD,Payment,2024-10-14,20:49:53,Payee-000169,Bill payment,Mobile Banking,DEV-UST00145,iPhone 14,203.154.153.48,AU,True,Completed,False,,False,LEGITIMATE,10,Low,Low,Low,False,False
TXN-2024-008757,AU-CUST00508,ACC00000651,ACC00000981,50.57,AUD,Payment,2025-07-12,02:14:32,Payee-000981,Rent payment,Online Banking,DEV-UST00508,Samsung Galaxy S23,203.148.216.144,AU,True,Completed,False,,False,LEGITIMATE,30,Low,Low,Low,False,False
TXN-2024-008758,AU-CUST00532,ACC00000680,ACC00000442,26.7,AUD,Payment,2025-08-19,20:56:45,Payee-000442,Online purchase,Mobile Banking,DEV-UST00532,iPhone 14,203.121.130.24,AU,True,Completed,False,,False,LEGITIMATE,7,Low,Low,Low,False,False
TXN-2024-008759,AU-CUST00996,ACC00001263,ACC00001044,98.91,AUD,Payment,2025-02-21,15:23:33,Payee-001044,Restaurant,Online Banking,DEV-UST00996,Samsung Galaxy S23,203.54.28.71,AU,True,Completed,False,,False,LEGITIMATE,19,Low,Low,Low,False,False
TXN-2024-008760,AU-CUST00381,ACC00000493,ACC00001223,32.83,AUD,Payment,2025-05-25,02:04:08,Payee-001223,Online purchase,Mobile Banking,DEV-UST00381,iPhone 14,203.126.11.85,AU,True,Completed,False,,False,LEGITIMATE,6,Low,Low,Low,False,False
TXN-2024-008761,AU-CUST00443,ACC00000574,ACC00000106,241.44,AUD,Payment,2025-09-09,05:25:38,Payee-000106,Insurance,Online Banking,DEV-UST00443,Samsung Galaxy S23,203.82.184.237,AU,True,Completed,False,,False,LEGITIMATE,17,Low,Low,Low,False,False
TXN-2024-008762,AU-CUST00506,ACC00000649,ACC00000354,5.45,AUD,Payment,2025-03-19,17:27:39,Payee-000354,Online purchase,Branch,DEV-UST00506,iPhone 14,203.104.179.207,AU,True,Completed,False,,False,LEGITIMATE,26,Low,Low,Low,False,False
TXN-2024-008763,AU-CUST00126,ACC00000165,ACC00000770,90.86,AUD,Payment,2025-02-04,22:29:13,Payee-000770,Salary payment,Mobile Banking,DEV-UST00126,iPhone 13,203.182.205.97,AU,True,Completed,False,,False,LEGITIMATE,8,Low,Low,Low,False,False
TXN-2024-008764,AU-CUST00059,ACC00000076,ACC00001098,5.39,AUD,Payment,2025-08-15,18:21:28,Payee-001098,Online purchase,Mobile Banking,DEV-UST00059,Samsung Galaxy S23,203.82.118.218,AU,True,Completed,False,,False,LEGITIMATE,11,Low,Low,Low,False,False
TXN-2024-008765,AU-CUST00703,ACC00000900,ACC00001140,546.56,AUD,Payment,2025-04-02,00:38:53,Payee-001140,Insurance,Branch,DEV-UST00703,iPhone 14,203.28.249.201,AU,True,Completed,False,,False,LEGITIMATE,33,Low,Low,Low,False,False
